"lon","lat","avg_sst"
5.375,37.375,20.833250871773
5.375,37.625,20.7804640733479
5.375,37.875,20.7163110274435
5.375,38.125,20.6653000904563
5.375,38.375,20.6190159359916
5.375,38.625,20.5503820513116
5.375,38.875,20.4815842571154
5.375,39.125,20.4340978789199
5.375,39.375,20.3850814840181
5.375,39.625,20.3114476047578
5.375,39.875,20.2028137087171
5.375,40.125,20.0299175840909
5.375,40.375,19.8128137588501
5.375,40.625,19.5763656168036
5.375,40.875,19.1927591490615
5.375,41.125,18.6686334766325
5.375,41.375,18.1439887005123
5.375,41.625,17.7743439205357
5.375,41.875,17.5030870437622
5.375,42.125,17.3393165635281
5.375,42.375,17.3612838025953
5.375,42.625,17.6653001113016
5.375,42.875,17.9923492989253
5.375,43.125,18.0522947337458
5.375,43.375,17.8861470978117
5.625,36.875,20.8812836871121
5.625,37.125,20.8499448729343
5.625,37.375,20.8106553333053
5.625,37.625,20.7624585172518
5.625,37.875,20.7162563553273
5.625,38.125,20.6724312031855
5.625,38.375,20.6298628556924
5.625,38.625,20.5556006066786
5.625,38.875,20.4722126246802
5.625,39.125,20.4066935732065
5.625,39.375,20.3615022669724
5.625,39.625,20.32245861116
5.625,39.875,20.2493164343912
5.625,40.125,20.0811470636253
5.625,40.375,19.8404640447898
5.625,40.625,19.5751088251833
5.625,40.875,19.192240001074
5.625,41.125,18.7223219975748
5.625,41.375,18.2763110666327
5.625,41.625,17.9579777457024
5.625,41.875,17.6847810041709
5.625,42.125,17.4796444392595
5.625,42.375,17.4673766360257
5.625,42.625,17.7783329239309
5.625,42.875,18.1101088836545
5.625,43.125,18.2130050945803
5.875,36.875,20.8671033577841
5.875,37.125,20.8301088353975
5.875,37.375,20.7863383397379
5.875,37.625,20.7499449240054
5.875,37.875,20.7253273666882
5.875,38.125,20.6969667497228
5.875,38.375,20.6575405376205
5.875,38.625,20.5727591019511
5.875,38.875,20.4680049953565
5.875,39.125,20.3817481551665
5.875,39.375,20.3293164492956
5.875,39.625,20.3067481791387
5.875,39.875,20.2554913557292
5.875,40.125,20.0945623663605
5.875,40.375,19.8462563811756
5.875,40.625,19.5725132311628
5.875,40.875,19.2228684347184
5.875,41.125,18.8125952136973
5.875,41.375,18.4489067004678
5.875,41.625,18.1710651481086
5.875,41.875,17.8809558889254
5.875,42.125,17.6247537096993
5.875,42.375,17.5873766675021
5.875,42.625,17.9158739548563
5.875,42.875,18.2663930465615
5.875,43.125,18.4118301646957
6.125,36.875,20.8582509019987
6.125,37.125,20.8246170028311
6.125,37.375,20.7812563812798
6.125,37.625,20.7557099399671
6.125,37.875,20.7390705249349
6.125,38.125,20.7164476425921
6.125,38.375,20.6725405369951
6.125,38.625,20.5783328593103
6.125,38.875,20.4576498406832
6.125,39.125,20.3587154039268
6.125,39.375,20.3043711432994
6.125,39.625,20.2832235742788
6.125,39.875,20.2272399839808
6.125,40.125,20.0668848407725
6.125,40.375,19.8260378029829
6.125,40.625,19.5766662170327
6.125,40.875,19.2741252320712
6.125,41.125,18.9116389608123
6.125,41.375,18.602895794019
6.125,41.625,18.3500815401963
6.125,41.875,18.0590433006078
6.125,42.125,17.7742346023601
6.125,42.375,17.7070488148048
6.125,42.625,18.0364750122112
6.125,42.875,18.4030870010293
6.125,43.125,18.5766389018199
6.375,37.125,20.8307372546587
6.375,37.375,20.8028410979307
6.375,37.625,20.7771579945674
6.375,37.875,20.7533328520144
6.375,38.125,20.7215296271069
6.375,38.375,20.6668027711045
6.375,38.625,20.5654366967457
6.375,38.875,20.4362016662222
6.375,39.125,20.3309831879829
6.375,39.375,20.2801908169939
6.375,39.625,20.2529776474166
6.375,39.875,20.1760924396619
6.375,40.125,20.0117754936218
6.375,40.375,19.7916115698267
6.375,40.625,19.5862563868038
6.375,40.875,19.338442161435
6.375,41.125,19.0243438423657
6.375,41.375,18.7427592069073
6.375,41.625,18.5009558891338
6.375,41.875,18.2265569681678
6.375,42.125,17.9470760757154
6.375,42.375,17.8320487731141
6.375,42.625,18.1030597321974
6.375,42.875,18.4380323482993
6.625,37.125,20.8554640076851
6.625,37.375,20.8322126617849
6.625,37.625,20.8032782195044
6.625,37.875,20.7686881002833
6.625,38.125,20.7253547418313
6.625,38.375,20.659152570318
6.625,38.625,20.5469393860447
6.625,38.875,20.4087427118437
6.625,39.125,20.2961470650845
6.625,39.375,20.2446990508199
6.625,39.625,20.2105459515514
6.625,39.875,20.1216115977595
6.625,40.125,19.9581415900767
6.625,40.375,19.7627317840284
6.625,40.625,19.596283698994
6.625,40.875,19.399316527153
6.625,41.125,19.1389066638842
6.625,41.375,18.8766389205808
6.625,41.625,18.6401088563471
6.625,41.875,18.3931416709566
6.625,42.125,18.150464044894
6.625,42.375,17.9871307644036
6.625,42.625,18.137267362876
6.625,42.875,18.4809285252472
6.625,43.125,18.7923219321204
6.875,36.875,20.9089066395994
6.875,37.125,20.8766388632561
6.875,37.375,20.8459011322814
6.875,37.625,20.814890251785
6.875,37.875,20.7812290374047
6.875,38.125,20.7323219085652
6.875,38.375,20.6544530821628
6.875,38.625,20.5299175866966
6.875,38.875,20.3766662097368
6.875,39.125,20.257212662306
6.875,39.375,20.2017208787261
6.875,39.625,20.1645897542193
6.875,39.875,20.0801362079349
6.875,40.125,19.9245077039375
6.875,40.375,19.7499995596422
6.875,40.625,19.5989066342838
6.875,40.875,19.4353001339188
6.875,41.125,19.221311035052
6.875,41.375,18.9859285432784
6.875,41.625,18.7587974292984
6.875,41.875,18.5451361572808
6.875,42.125,18.359043340214
6.875,42.375,18.1774586380505
6.875,42.625,18.1667755314561
6.875,42.875,18.3934968573148
6.875,43.125,18.7510378399833
6.875,43.375,19.0371580462638
7.125,37.125,20.873961271484
7.125,37.375,20.8369121629684
7.125,37.625,20.8051361099618
7.125,37.875,20.7773492401415
7.125,38.125,20.7251634988628
7.125,38.375,20.6382235490559
7.125,38.625,20.5070760289177
7.125,38.875,20.3432509052297
7.125,39.125,20.2179503310574
7.125,39.375,20.151584242211
7.125,39.625,20.1159831578614
7.125,39.875,20.045245470245
7.125,40.125,19.9113929623463
7.125,40.375,19.7519393801038
7.125,40.625,19.5984421714407
7.125,40.875,19.4450268953876
7.125,41.125,19.2590705736087
7.125,41.375,19.0493438204781
7.125,41.625,18.8448629770123
7.125,41.875,18.6798356738898
7.125,42.125,18.5528411448328
7.125,42.375,18.3817208373481
7.125,42.625,18.2339886342241
7.125,42.875,18.2775405717026
7.125,43.125,18.5880870532468
7.125,43.375,18.9963930369726
7.125,43.625,19.3142072463948
7.375,37.125,20.8760924443521
7.375,37.375,20.8236060637594
7.375,37.625,20.7753000546023
7.375,37.875,20.7416935383948
7.375,38.125,20.6851361332044
7.375,38.375,20.5907645277638
7.375,38.625,20.465682649873
7.375,38.875,20.3034148737381
7.375,39.125,20.1757645685165
7.375,39.375,20.096174414692
7.375,39.625,20.0536333641719
7.375,39.875,19.9997536810369
7.375,40.125,19.8980596808136
7.375,40.375,19.7615569432576
7.375,40.625,19.6081689381209
7.375,40.875,19.4517755065459
7.375,41.125,19.2735514249958
7.375,41.375,19.0818028267615
7.375,41.625,18.9189340221426
7.375,41.875,18.8003548116632
7.375,42.125,18.7090433204109
7.375,42.375,18.5458465508425
7.375,42.625,18.3254094410464
7.375,42.875,18.2106553921934
7.375,43.125,18.3915297216405
7.375,43.375,18.825136187298
7.375,43.625,19.1932235936649
7.625,37.125,20.8876771353633
7.625,37.375,20.8113656982047
7.625,37.625,20.7364749309144
7.625,37.875,20.6856006142872
7.625,38.125,20.6145350529196
7.625,38.375,20.5133329037109
7.625,38.625,20.3858465184279
7.625,38.875,20.2287700449834
7.625,39.125,20.1021579705952
7.625,39.375,20.0207918719516
7.625,39.625,19.9689339627334
7.625,39.875,19.9165842572197
7.625,40.125,19.8396989817176
7.625,40.375,19.726775495081
7.625,40.625,19.5958465748146
7.625,40.875,19.4557372885324
7.625,41.125,19.2959011760566
7.625,41.375,19.1283602089178
7.625,41.625,19.0109012426574
7.625,41.875,18.9237700759387
7.625,42.125,18.8275952026492
7.625,42.375,18.6456006576455
7.625,42.625,18.3872400242123
7.625,42.875,18.1924859734832
7.625,43.125,18.2424312393522
7.625,43.375,18.6314203595855
7.625,43.625,19.0296170959056
7.875,36.875,21.028278249209
7.875,37.125,20.9297809183923
7.875,37.375,20.8099175567835
7.875,37.625,20.7096990236168
7.875,37.875,20.6322399775187
7.875,38.125,20.5332235430108
7.875,38.375,20.4061744382473
7.875,38.625,20.2481142575624
7.875,38.875,20.0853820733034
7.875,39.125,19.9651908170981
7.875,39.375,19.9096443666135
7.875,39.625,19.8529503488801
7.875,39.875,19.7810924352844
7.875,40.125,19.694371142674
7.875,40.375,19.5957645562177
7.875,40.625,19.5230870377171
7.875,40.875,19.4377044458858
7.875,41.125,19.3310650945361
7.875,41.375,19.2029503759791
7.875,41.625,19.1231143331267
7.875,41.875,19.0498902862841
7.875,42.125,18.9312017419951
7.875,42.375,18.717212684819
7.875,42.625,18.42964442571
7.875,42.875,18.1974859159501
7.875,43.125,18.1570488325234
7.875,43.375,18.464152583659
7.875,43.625,18.9398902648134
7.875,43.875,19.2962290341737
8.125,36.875,21.0409558249302
8.125,37.125,20.9422399802286
8.125,37.375,20.8104913247739
8.125,37.625,20.6985241259382
8.125,37.875,20.5916115990102
8.125,38.125,20.4472127012868
8.125,38.375,20.2638520152191
8.125,38.625,20.0535514628301
8.125,38.875,19.8696716913109
8.125,39.125,19.7809558123187
8.125,39.375,19.7712563530343
8.125,39.625,19.7191252890832
8.125,39.875,19.6180049995256
8.125,40.125,19.4956006977728
8.125,40.375,19.4114203322781
8.125,40.625,19.4328957229364
8.125,40.875,19.4062837251549
8.125,41.125,19.3621033684152
8.125,41.375,19.2715842710818
8.125,41.625,19.2153547656992
8.125,41.875,19.1650542248794
8.125,42.125,19.0562837267183
8.125,42.375,18.8368574960636
8.125,42.625,18.5378957315872
8.125,42.875,18.259316499116
8.125,43.125,18.132048815326
8.125,43.375,18.3012291225579
8.125,43.625,18.7300269147737
8.125,43.875,19.1302728053651
8.375,37.125,20.9237973234041
8.375,37.375,20.8148902127
8.375,37.625,20.6891252017412
8.375,37.875,20.5452727411614
8.375,38.125,20.3435514872191
8.375,38.375,20.1034694734167
8.375,38.625,19.8617754868471
8.375,38.875,19.687048773948
8.375,39.125,19.6463383481802
8.375,39.375,19.6401362002222
8.375,39.625,19.5959012052401
8.375,39.875,19.4729230677495
8.375,40.125,19.3319667779683
8.375,40.375,19.2730596756023
8.375,40.875,19.364097915712
8.375,41.125,19.3619394667162
8.375,41.375,19.293961277425
8.375,41.625,19.2615022945925
8.375,41.875,19.2515842484646
8.375,42.125,19.2023219332669
8.375,42.375,19.0482235840761
8.375,42.625,18.7499995309798
8.375,42.875,18.4215569704608
8.375,43.125,18.1971853600174
8.375,43.375,18.2249175889896
8.375,43.625,18.5523493146636
8.375,43.875,18.9983875425787
8.375,44.125,19.3005186899112
8.625,37.125,20.9352180944766
8.625,37.375,20.8242891004177
8.625,37.625,20.6662837091039
8.625,37.875,20.4706279671257
8.625,38.125,20.2208738743933
8.625,38.375,19.9664476295638
8.625,38.625,19.7571034118777
8.625,38.875,19.6313383435942
8.625,40.875,19.3267481730935
8.625,41.125,19.3124039629118
8.625,41.375,19.2551908336702
8.625,41.625,19.2395077246786
8.625,41.875,19.2886061381773
8.625,42.125,19.3127591232133
8.625,42.375,19.2234694762308
8.625,42.625,18.9850269197766
8.625,42.875,18.6564476763616
8.625,43.125,18.363961365705
8.625,43.375,18.2711471208458
8.625,43.625,18.4817755548029
8.625,43.875,18.9043164852538
8.625,44.125,19.3098903119238
8.625,44.375,19.5643438380924
8.875,37.125,20.9507098745127
8.875,37.375,20.8216935324539
8.875,37.625,20.6291525637517
8.875,37.875,20.3749995361912
8.875,38.125,20.0989066473122
8.875,38.375,19.8788247056346
8.875,38.625,19.7527864174765
8.875,38.875,19.6742345101195
8.875,41.125,19.2720214551915
8.875,41.375,19.2747809899961
8.875,42.625,19.0768848038762
8.875,42.875,18.8849449704905
8.875,43.125,18.5898903080674
8.875,43.375,18.4452454900481
8.875,43.625,18.5665022975109
8.875,43.875,18.9238520163656
8.875,44.125,19.3134148967722
8.875,44.375,19.5550815707347
9.125,37.375,20.7732235694844
9.125,37.625,20.5793984105678
9.125,37.875,20.2784694739378
9.125,38.125,20.0037153822477
9.125,38.375,19.8414476973111
9.125,38.625,19.8049995703775
9.125,38.875,19.798742768543
9.125,39.125,19.8455460240932
9.125,41.125,19.2757645930097
9.125,41.375,19.3463383971668
9.125,42.875,19.0893984440246
9.125,43.125,18.8749449031601
9.125,43.375,18.7392618981867
9.125,43.625,18.8179504206923
9.125,43.875,19.096311050686
9.125,44.125,19.4035514925347
9.125,44.375,19.566119819391
9.375,37.375,20.7680323110904
9.375,37.625,20.5427591318641
9.375,37.875,20.2078410080873
9.375,38.125,19.9436334469279
9.375,38.375,19.8349176026433
9.375,38.625,19.8666662336047
9.375,38.875,19.9260378118421
9.375,39.125,19.9772672913765
9.375,41.375,19.4536607955974
9.375,41.625,19.5870761063581
9.375,42.875,19.3798902725261
9.375,43.125,19.2213929598449
9.375,43.375,19.1084968613797
9.375,43.625,19.1586334483871
9.375,43.875,19.3455733393059
9.375,44.125,19.5231143685638
9.625,37.375,20.7695077208222
9.625,37.625,20.530382039117
9.625,37.875,20.1772946399418
9.625,38.125,19.9196990591581
9.625,38.375,19.8450815351934
9.625,38.625,19.9263383443238
9.625,38.875,20.0494257609049
9.625,39.125,20.1569394518117
9.625,39.375,20.2684968156241
9.625,41.125,19.2099995300418
9.625,41.375,19.3511197892695
9.625,41.625,19.5495897042947
9.625,41.875,19.8125951902462
9.625,42.125,19.9860924345548
9.625,42.375,20.0133055676528
9.625,42.625,19.9580050348584
9.625,42.875,19.7254367213432
9.625,43.125,19.5597809937482
9.625,43.375,19.4547263572776
9.625,43.625,19.4524859105303
9.625,43.875,19.5338247200179
9.625,44.125,19.6041252626096
9.875,37.375,20.7358738946133
9.875,37.625,20.5186607511969
9.875,37.875,20.1788246436197
9.875,38.125,19.9267208485004
9.875,38.375,19.8613656804861
9.875,38.625,19.970327395559
9.875,38.875,20.1422126254097
9.875,39.125,20.2852454524223
9.875,39.375,20.383906669304
9.875,39.625,20.4693984438161
9.875,39.875,20.4771580227086
9.875,40.125,20.3577864235216
9.875,40.375,20.0970760824902
9.875,40.625,19.7717755166559
9.875,40.875,19.4433602296589
9.875,41.125,19.2182782543162
9.875,41.375,19.2178137784447
9.875,41.625,19.3653274572612
9.875,41.875,19.6297536860398
9.875,42.125,19.8798082878029
9.875,42.375,20.0012017651334
9.875,42.625,20.0080323453809
9.875,42.875,19.897786437488
9.875,43.125,19.7738246318421
9.875,43.375,19.6699175782542
9.875,43.625,19.6121306627826
9.875,43.875,19.600382064861
10.125,33.875,22.0489066129174
10.125,34.125,22.0717208190042
10.125,37.375,20.6947809933313
10.125,37.625,20.5038520416927
10.125,37.875,20.1922126728329
10.125,38.125,19.9456826689465
10.125,38.375,19.8758465761695
10.125,38.625,19.99150225113
10.125,38.875,20.1938246586284
10.125,39.125,20.3656279793203
10.125,39.375,20.4642618366929
10.125,39.625,20.5104913581264
10.125,39.875,20.5399722271278
10.125,40.125,20.468059664867
10.125,40.375,20.2327591604222
10.125,40.625,19.8903273780489
10.125,40.875,19.5392345418044
10.125,41.125,19.2656826477885
10.125,41.375,19.1502728227709
10.125,41.625,19.233496811872
10.125,41.875,19.4976225264085
10.125,42.125,19.8140705999781
10.125,42.375,20.011720850168
10.125,42.625,20.025873851255
10.125,42.875,19.9360924887527
10.125,43.125,19.8275405539841
10.125,43.375,19.7197537083443
10.125,43.625,19.6366116101625
10.125,43.875,19.5877864556234
10.375,33.875,22.0775404758141
10.375,34.125,22.1012563106141
10.375,34.375,22.1672400047219
10.375,36.875,20.8650814978803
10.375,37.125,20.8096989673344
10.375,37.375,20.6856006325268
10.375,37.625,20.4888793184458
10.375,37.875,20.2092892042275
10.375,38.125,19.9693711312091
10.375,38.375,19.8919394472258
10.375,38.625,20.0053000971268
10.375,38.875,20.2220213999514
10.375,39.125,20.4123766226847
10.375,39.375,20.5138793147978
10.375,39.625,20.5533328890149
10.375,39.875,20.5901361189253
10.375,40.125,20.5497536033881
10.375,40.375,20.3614203161229
10.375,40.625,20.0667209156224
10.375,40.875,19.7381143100926
10.375,41.125,19.4379230483634
10.375,41.375,19.2644530671542
10.375,41.625,19.2833055928757
10.375,41.875,19.5016935223439
10.375,42.125,19.8136880410825
10.375,42.375,20.000327428182
10.375,42.625,19.9719394699472
10.375,42.875,19.8719941227814
10.375,43.125,19.7644258066605
10.375,43.375,19.6777044827821
10.625,33.875,22.1231415727751
10.625,34.125,22.1034421451756
10.625,34.375,22.1325404552814
10.625,34.625,22.0579503820242
10.625,35.875,21.4268301614647
10.625,36.125,21.3628683585287
10.625,36.375,21.2864203140384
10.625,36.875,20.8068847864703
10.625,37.125,20.7371580222917
10.625,37.375,20.6216115169838
10.625,37.625,20.4624859335644
10.625,37.875,20.2281416726243
10.625,38.125,20.000627965875
10.625,38.375,19.9192618594144
10.625,38.625,20.0229230995387
10.625,38.875,20.2487154085128
10.625,39.125,20.4468028193615
10.625,39.375,20.5492345101195
10.625,39.625,20.5795896926213
10.625,39.875,20.6111744218837
10.625,40.125,20.5763656949736
10.625,40.375,20.4294257502738
10.625,40.625,20.2121579894603
10.625,40.875,19.9584695315752
10.625,41.125,19.6917482230181
10.625,41.375,19.4768848106509
10.625,41.625,19.4168028649085
10.625,41.875,19.5791798940773
10.625,42.125,19.8522399787694
10.625,42.375,19.9736334352545
10.625,42.625,19.9117755342702
10.625,42.875,19.8235514359396
10.875,33.625,22.2939612513683
10.875,33.875,22.184289147945
10.875,34.125,22.1016661847224
10.875,34.375,22.0825131421532
10.875,34.625,21.9805186433219
10.875,34.875,21.8764749250777
10.875,35.875,21.3905733087675
10.875,36.125,21.2977044386942
10.875,36.375,21.1465295390353
10.875,36.625,20.9402454303262
10.875,36.875,20.7841798464457
10.875,37.125,20.6651907983373
10.875,37.375,20.5623219599489
10.875,37.625,20.4420760759239
10.875,37.875,20.251065100477
10.875,38.125,20.0492345257535
10.875,38.375,19.9691798491556
10.875,38.625,20.0602454852537
10.875,38.875,20.2874858470562
10.875,39.125,20.4806280188222
10.875,39.375,20.5780323294343
10.875,39.625,20.5928684453495
10.875,39.875,20.608524077577
10.875,40.125,20.5741798734404
10.875,40.375,20.4529776625294
10.875,40.625,20.3042891976612
10.875,40.875,20.13743122549
10.875,41.125,19.9226224982673
10.875,41.375,19.6716115722239
10.875,41.625,19.5397536454956
10.875,41.875,19.6703820775767
10.875,42.125,19.8938519993766
10.875,42.375,19.9549448894021
10.875,42.625,19.8716115690971
11.125,33.375,22.3804366679791
11.125,33.625,22.3154639963244
11.125,33.875,22.202212617697
11.125,34.125,22.1104093796569
11.125,34.375,22.0471306785208
11.125,34.625,21.9445896878269
11.125,34.875,21.8375404467348
11.125,35.125,21.7104640189416
11.125,35.375,21.6480869491244
11.125,35.625,21.5277317729804
11.125,35.875,21.3725677604884
11.125,36.125,21.2266662316244
11.125,36.375,21.059671680784
11.125,36.625,20.8703273919111
11.125,36.875,20.7097262971388
11.125,37.125,20.5819394549385
11.125,37.375,20.5043438145372
11.125,37.625,20.4225678678419
11.125,37.875,20.2798629041578
11.125,38.125,20.1173765594191
11.125,38.375,20.05281375145
11.125,38.625,20.1385787510481
11.125,38.875,20.3501361471708
11.125,39.125,20.5249175712711
11.125,39.375,20.6101361389369
11.125,39.625,20.6053820281732
11.125,39.875,20.5978137521796
11.125,40.125,20.5602454696197
11.125,40.375,20.4607919239607
11.125,40.625,20.3616115981764
11.125,40.875,20.2609012166008
11.125,41.125,20.0888246968796
11.125,41.375,19.8219667419058
11.125,41.625,19.6601635458691
11.125,41.875,19.768606076475
11.125,42.125,19.9130050393402
11.125,42.375,19.9288520552422
11.125,42.625,19.828360221425
11.375,33.375,22.3103546601176
11.375,33.625,22.2654366988302
11.375,33.875,22.1869667449284
11.375,34.125,22.0888246577946
11.375,34.375,22.0258191739275
11.375,34.625,21.9314476179946
11.375,34.875,21.8249449104559
11.375,35.125,21.7287973706188
11.375,35.375,21.6448902041534
11.375,35.625,21.4928957543086
11.375,35.875,21.3138519636269
11.375,36.125,21.1443984625769
11.375,36.375,20.966556840907
11.375,36.625,20.7772672866863
11.375,36.875,20.6042891799426
11.375,37.125,20.4752181344996
11.375,37.375,20.4339339954606
11.375,37.625,20.4050541419149
11.375,37.875,20.3146170240934
11.375,38.125,20.2034968469964
11.375,38.375,20.1675405267809
11.375,38.625,20.2549449368253
11.375,38.875,20.4373765955857
11.375,39.125,20.5853820602751
11.375,39.375,20.6508739007627
11.375,39.625,20.6242891608692
11.375,39.875,20.5883601741061
11.375,40.125,20.5414749390441
11.375,40.375,20.462868406473
11.375,40.625,20.3984421511165
11.375,40.875,20.3383055775543
11.375,41.125,20.2025678353231
11.375,41.375,19.9585787924261
11.375,41.625,19.8166661887872
11.375,41.875,19.8716662203679
11.375,42.125,19.9409831807913
11.375,42.375,19.9366116002609
11.625,33.125,22.1868573876678
11.625,33.375,22.22338752017
11.625,33.625,22.2137700377918
11.625,33.875,22.165491307368
11.625,34.125,22.0895623066386
11.625,34.375,22.0109011644874
11.625,34.625,21.9163929699549
11.625,34.875,21.8076497791895
11.625,35.125,21.7369667141815
11.625,35.375,21.6273765485795
11.625,35.625,21.4606005976109
11.625,35.875,21.2673219201343
11.625,36.125,21.072321982983
11.625,36.375,20.87450773729
11.625,36.625,20.6734967935281
11.625,36.875,20.4764475952732
11.625,37.125,20.3525405373078
11.625,37.375,20.3512563627274
11.625,37.625,20.3811743689365
11.625,37.875,20.3486060653228
11.625,38.125,20.3025405472094
11.625,38.375,20.3019667453453
11.625,38.625,20.3862290330272
11.625,38.875,20.5375132534673
11.625,39.125,20.6556006520172
11.625,39.375,20.6941252197724
11.625,39.625,20.6467481623582
11.625,39.875,20.5847810031286
11.625,40.125,20.5224858607099
11.625,40.375,20.4580050218301
11.625,40.625,20.4164476055917
11.625,40.875,20.379125209454
11.625,41.125,20.2810650966207
11.625,41.375,20.1099175677273
11.625,41.625,19.9821306812307
11.625,41.875,19.952786466463
11.625,42.125,19.9248629632543
11.625,42.375,19.8796716622316
11.875,33.125,22.1903820037842
11.875,33.375,22.2089885805474
11.875,33.625,22.216420220547
11.875,33.875,22.197021374937
11.875,34.125,22.1233055239818
11.875,34.375,22.0093984291202
11.875,34.625,21.8984148541435
11.875,34.875,21.7856279149082
11.875,35.125,21.7192345186661
11.875,35.375,21.5989066134385
11.875,35.625,21.441010417834
11.875,35.875,21.2486880750604
11.875,36.125,21.0389339337583
11.875,36.375,20.814726303184
11.875,36.625,20.5864203432219
11.875,36.875,20.3549449326562
11.875,37.125,20.2195350198798
11.875,37.375,20.2208192022772
11.875,37.625,20.2756826421602
11.875,37.875,20.3219394449328
11.875,38.125,20.3699449007628
11.875,38.375,20.4265842463801
11.875,38.625,20.5053000893098
11.875,38.875,20.6251088204931
11.875,39.125,20.713305548892
11.875,39.375,20.7270487175613
11.875,39.625,20.6674585863541
11.875,39.875,20.5828137371709
11.875,40.125,20.5071853236423
11.875,40.375,20.4484695033298
11.875,40.625,20.4179230804652
11.875,40.875,20.3990706016457
11.875,41.125,20.3459831613009
11.875,41.375,20.24838754779
11.875,41.625,20.1086880496291
11.875,41.875,20.0566388765971
12.125,33.125,22.2378956789527
12.125,33.375,22.2540431934628
12.125,33.625,22.2697536020331
12.125,33.875,22.2403000013424
12.125,34.125,22.1514475462867
12.125,34.375,22.0152180833243
12.125,34.625,21.8742617726977
12.125,34.875,21.7602180835328
12.125,35.125,21.6763656100289
12.125,35.375,21.5793437723254
12.125,35.625,21.4446716543104
12.125,35.875,21.2717754645426
12.125,36.125,21.0686606943933
12.125,36.375,20.8241252065356
12.125,36.625,20.5685788008685
12.125,36.875,20.2965295953177
12.125,37.125,20.110327407962
12.125,37.375,20.0369941028741
12.125,37.625,20.0566662126552
12.125,37.875,20.2004093863274
12.125,38.125,20.3610105149733
12.125,38.375,20.512540486341
12.125,38.625,20.5979230338758
12.125,38.875,20.6967208137929
12.125,39.125,20.757513192182
12.125,39.375,20.7521033052538
12.125,39.625,20.6895350445815
12.125,39.875,20.5961744485657
12.125,40.125,20.5112837025377
12.125,40.375,20.4568574441587
12.125,40.625,20.4327044487
12.125,40.875,20.4274312290338
12.125,41.125,20.4013109962797
12.125,41.375,20.3158465604313
12.125,41.625,20.1683055794304
12.125,41.875,20.0886334304601
12.375,32.875,22.2630323191158
12.375,33.125,22.2939065818578
12.375,33.375,22.3192890511184
12.375,33.625,22.3184967510036
12.375,33.875,22.2676497495891
12.375,34.125,22.1557371942072
12.375,34.375,21.9991252252964
12.375,34.625,21.8490158977404
12.375,34.875,21.7240705880962
12.375,35.125,21.6354913555208
12.375,35.375,21.5584694544474
12.375,35.625,21.4704913650054
12.375,35.875,21.3363382334266
12.375,36.125,21.1494530745543
12.375,36.375,20.8916115812917
12.375,36.625,20.6110377546217
12.375,36.875,20.3139066539827
12.375,37.125,20.0648356187539
12.375,37.375,19.8752728342359
12.375,37.625,19.8313110487057
12.375,37.875,20.0874312458143
12.375,38.125,20.3813383435942
12.375,38.375,20.5831143009207
12.375,38.625,20.6833601779625
12.375,38.875,20.7658465416705
12.375,39.125,20.8025678441824
12.375,39.375,20.7809831014748
12.375,39.625,20.7188519988555
12.375,39.875,20.6306005957348
12.375,40.125,20.5446170379555
12.375,40.375,20.4878683689514
12.375,40.625,20.4679776775381
12.375,40.875,20.4682236082567
12.375,41.125,20.4286060932555
12.375,41.375,20.3187153717208
12.375,41.625,20.1778410927194
12.375,44.375,18.1340706791383
12.375,44.625,18.1942072592146
12.375,45.125,18.1873766307622
12.375,45.375,18.0783329257548
12.625,32.875,22.2625950672587
12.625,33.125,22.3263928929313
12.625,33.375,22.3641252100793
12.625,33.625,22.3491524868324
12.625,33.875,22.2781142563116
12.625,34.125,22.1499448786668
12.625,34.375,21.9830049790971
12.625,34.625,21.8211743636209
12.625,34.875,21.7010104226284
12.625,35.125,21.6109284651084
12.625,35.375,21.5461744037482
12.625,35.625,21.4897809080739
12.625,35.875,21.3960650475299
12.625,36.125,21.2261470966652
12.625,36.375,20.9640705806961
12.625,36.625,20.6664202747449
12.625,36.875,20.3663929564054
12.625,37.125,20.0809558545305
12.625,37.375,19.8068301742846
12.625,37.625,19.6517208443313
12.625,38.125,20.5333329002714
12.625,38.375,20.6810377647317
12.625,38.625,20.7698902171818
12.625,38.875,20.8259011852285
12.625,39.125,20.8436060603199
12.625,39.375,20.8122945926229
12.625,39.625,20.7597262768146
12.625,39.875,20.6852454487743
12.625,40.125,20.5999995528675
12.625,40.375,20.5296716507667
12.625,40.625,20.5074585826019
12.625,40.875,20.5008465709582
12.625,41.125,20.4168301462476
12.625,41.375,20.3078138111719
12.625,44.125,18.4577044580804
12.625,44.375,18.5181689783524
12.625,44.625,18.6162291146367
12.625,44.875,18.7209285048188
12.625,45.125,18.5440979316586
12.625,45.375,18.3466389348598
12.875,32.875,22.2454366162826
12.875,33.125,22.3319667493059
12.875,33.375,22.3861470509097
12.875,33.625,22.3678410014168
12.875,33.875,22.2892344792684
12.875,34.125,22.1564202907958
12.875,34.375,21.9906825706607
12.875,34.625,21.821338257503
12.875,34.875,21.6914749353961
12.875,35.125,21.5982781993887
12.875,35.375,21.5325952019196
12.875,35.625,21.4834694315176
12.875,35.875,21.409152476514
12.875,36.125,21.2504093477635
12.875,36.375,21.0020486565887
12.875,36.625,20.7132508533248
12.875,36.875,20.4234967961337
12.875,37.125,20.1450815695882
12.875,37.375,19.9003820862275
