"scientific_name","rank","species_name","species_name_fishbase","genus_name","genus_name_fishbase","family_name","10001.1","10001.2","10001.3","20001.1","20001.2","20001.3","20002.1","20002.2","20002.3","20003.1","20003.2","20003.3","30001.1","30001.2","30001.3","30002.1","30002.2","30002.3","40001.1","40001.2","40001.3","40002.1","40002.2","40002.3","50001.1","50001.2","50001.3","50002.1","50002.2","50002.3","50003.1","50003.2","50003.3","70001.1.1","70001.1.2","70001.2.1","70001.2.2","70001.3.1","70001.3.2","70002.1","70002.2","70002.3","70003.1","70003.2","70003.3","70004.1","70004.2","70004.3","70004.4","70005.1","70005.2","70005.3","70005.4","70006.1","70006.2","70006.3","70006.4","70006.5","70006.6","80001.1","80001.2","80001.3","80002.1","80002.2","80002.3","90004.1.1","90004.1.2","90004.1.3","90004.1.4","90004.2.1","90004.2.2","90004.3.1","90004.3.2","90005.1.1","90005.1.2","90005.1.3","90005.1.4","90005.2.1","90005.2.2","90005.2.3","90005.2.4","90005.2.5","90005.2.6","90005.3.1","90005.3.2","90005.3.3","90005.3.4","90005.3.5","90005.3.6","90005.4.1","90005.4.2","90005.4.3","90006.1.1","90006.1.2","90006.1.3","90006.2.1","90006.2.2","90006.3.1","90006.3.2","90006.3.3","90006.3.4","90006.4.1","90006.4.2","90006.4.3","90007.1","90007.2.1","90007.2.3","90007.2.4","90008.1.1","90008.1.2.1","90008.1.2.2","90008.1.3","90008.1.4","90008.1.5","90008.2.1","90008.2.2.1","90008.2.2.2","90008.2.3","90008.2.4.1","90008.2.4.2","90008.2.5","90008.2.6.1","90008.2.6.2","90008.3.1","90008.3.2","90008.3.3","90008.3.4","90008.3.5","90008.4.1","90008.4.2","90009.1.1","90009.1.2","90009.2.1","90009.2.2"
"Spicara smaris","species","Spicara smaris","Spicara smaris","Spicara","Spicara","Centracanthidae",0,0,0,1335,3802,0,2069,4824,11806,45772,31826,12117,258,0,286,1302,15967,28201,3583,0,231,1484,12216,5606,0,0,0,0,407,0,28838,1782,3027,422,0,0,226,268,0,392,278,0,29838,2292,43412,28570,1882,0,0,93142,0,129645,0,0,18442,34667,0,38745,0,1265,20025,14626,784,0,2004,0,0,0,0,2053,3773,1385,424,0,0,0,0,0,0,0,0,3111,2013,0,0,0,0,0,0,0,0,0,32299,105270,0,19837,0,105765,33229,0,28361,505262,193297,0,42381,0,53760,0,0,36166,85982,0,15808,0,199325,170392,66650,15735,0,375506,712109,44435,40034,379,173229,38110,0,106649,0,160869,2590,0,3742,0
"Spondyliosoma cantharus","species","Spondyliosoma cantharus","Spondyliosoma cantharus","Spondyliosoma","Spondyliosoma","Sparidae",0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,1023,0,0,0,0,0,0,0,443,32,81,0,0,0,78,346,169,148,0,0,31,233,0,0,0,238,0,0,1707,0,618,0,0,154,2879,0,1512,6186,0,2756,0,0,11994,2110,0,0,101,0,0,0,532,0,0,0,0,0,445,0,7246,0,0,24012,193,0,0,0,0,0,0,8345,4010,0,0,0,0,0,0,3138,1158,994,224105,0,8400,0,0,0,2036,1862,1056,0,1455,15131,2659,30625,0,0,0,6381,769,6136,2118,132,1613,0,11179,4481,345,0,78172,0,0,0,11532,0,1447,758,6362,0,0
"Stomias boa","species","Stomias boa","Stomias boa","Stomias","Stomias","Stomiidae",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,378,0,0,0,0,0,0,0,0,3,0,0,0,0
"Symbolophorus","genus",NA,NA,"Symbolophorus","Symbolophorus","Myctophidae",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Symbolophorus veranyi","species","Symbolophorus veranyi","Symbolophorus veranyi","Symbolophorus","Symbolophorus","Myctophidae",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0
"Symphodus","genus",NA,NA,"Symphodus","Symphodus","Labridae",0,0,0,242,273,0,394,1325,731,250,0,0,0,0,0,0,0,0,251,273,372,0,967,666,0,0,0,0,0,0,81,0,0,39,86,0,68,107,65,0,262,0,4780,17123,3926,0,4838,0,2166,119,25269,14344,70,8077,8741,29475,0,25499,6971,163,655,0,0,0,525,660,71,70209,59539,21992,20936,24450,27675,0,0,14749,84,375,0,3595,5686,324,535,0,5939,50,3692,5875,2794,186,1394,0,3272,7522,0,828,14541,9145,10331,0,156,11537,14808,3362,15646,0,0,0,0,0,17130,353,0,0,2073,19835,11255,44629,0,31040,5647,12552,27580,0,5068,2943,5024,3664,0,5704,1643,14649,619,798
"Symphodus bailloni","species","Symphodus bailloni","Symphodus bailloni","Symphodus","Symphodus","Labridae",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154,0,1386,8000,1215,445,2251,318,0,0,0,0,834,0,0,0,492,1041,0,0,0,625,1365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Symphodus ocellatus","species","Symphodus ocellatus","Symphodus ocellatus","Symphodus","Symphodus","Labridae",0,0,0,0,0,0,0,0,0,1350,0,0,0,0,0,0,0,0,0,245,1036,77,613,195,0,0,0,0,0,0,0,206,0,0,156,0,165,0,0,0,1098,89,3414,10458,0,0,15963,0,1049,0,21361,0,5129,998,11912,0,0,17329,12280,134,527,464,0,0,0,0,0,5612,2510,2516,4710,7725,8283,0,0,0,0,0,0,34092,0,0,113,0,0,0,0,3730,855,0,0,0,76,209,0,12,0,0,819,0,18260,0,0,1259,0,0,0,0,0,20675,10300,0,0,0,0,25531,6183,323548,0,443,0,17037,12292,0,2863,1419,0,675,0,0,0,6448,0,0
"Symphodus tinca","species","Symphodus tinca","Symphodus tinca","Symphodus","Symphodus","Labridae",0,0,0,0,0,0,799,0,0,0,0,1133,175,0,0,48,0,0,123,129,830,386,701,85,0,0,0,0,21,33,133,0,39,641,1787,231,952,163,2897,320,2065,138,17333,21023,0,0,21023,0,4550,0,83605,0,12339,8945,12787,1765,0,77967,17723,411,2877,1413,0,301,0,1280,57,21844,15350,18912,26397,40506,104880,163,0,569,11270,1460,0,8135,5753,3149,990,0,0,19088,22468,9299,5286,21716,15828,20533,2428,7428,0,6512,0,4503,5216,0,11286,0,5697,3658,4932,4146,0,0,0,0,0,0,0,0,4708,77065,35512,71682,0,34989,2326,19654,23406,1469,556,2304,3447,17724,622,6547,0,64181,5960,7166
"Synchiropus","genus",NA,NA,"Synchiropus","Synchiropus","Callionymidae",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1215,0,0,0,0,0,0,0,0,0,0,0
"Syngnathus","genus",NA,NA,"Syngnathus","Syngnathus","Syngnathidae",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,762,0,0,0,0,0,0,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1260,0,0,0,0,0,1372,534,0,0,0,0,0,0,0,0,0,23313,2762
"Syngnathus acus","species","Syngnathus acus","Syngnathus acus","Syngnathus","Syngnathus","Syngnathidae",0,0,0,0,30,0,0,0,0,409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,0,0,0,0,0,0,0,0,0,0,0,0,0
"Synodus","genus",NA,NA,"Synodus","Synodus","Synodontidae",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Synodus saurus","species","Synodus saurus","Synodus saurus","Synodus","Synodus","Synodontidae",0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,21,32,21,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,859,0,0,0,0,0,0,0,0,0,0,0,838,0,0,0,0,299,0,0,0,225,3990,0,95,211,0,99,4356,63,0,0,0,0,0,0,0,0,0,0,0,0
"Synodus synodus","species","Synodus synodus","Synodus synodus","Synodus","Synodus","Synodontidae",0,0,0,0,0,0,0,0,0,0,0,0,1296,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Thalassoma","genus",NA,NA,"Thalassoma","Thalassoma","Labridae",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,694,0,1334,0,8298,0,99,526,1026,1839,0,90,0,0,0,0,0,0,0,79,0,0,0,0,296,0,0,0,0,0,0,0,0,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1952,0,0,0,7008,0,22541,0,0,0,0,0
"Thalassoma pavo","species","Thalassoma pavo","Thalassoma pavo","Thalassoma","Thalassoma","Labridae",0,0,0,65,67,0,265,0,6403,659,758,3638,20888,5692,12574,35881,455,1896,0,0,2281,68,0,3140,29,0,0,0,0,49,296,0,0,437,1245,1243,645,307,1748,0,0,0,15206,6165,0,0,25203,0,196336,0,62004,0,61856,144120,48339,214932,0,26838,150935,258,180,0,0,1049,0,260,233,4293,699,0,248,3306,1120,0,0,0,0,1202,0,1759,0,1260,10441,0,0,0,0,0,0,0,0,0,162,0,12128,0,0,0,0,0,0,0,0,694,3266,0,0,0,0,0,0,0,0,0,0,2239,2635,3135,0,0,0,0,2091,7836,1358,182,68397,0,1798278,0,0,455,0,0
"Thunnus","genus",NA,NA,"Thunnus","Thunnus","Scombridae",0,154,0,0,0,0,0,0,0,0,0,0,730,680,2136,3260,1708,4411,35517,1417,189,56,224,222,215,25,80,0,0,59,5034,3471,1476,0,0,0,0,37,1254,0,0,117,0,1237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,584,0,0,127,41,0,0,0,0,0,75,0,0,0,0,0,0,0,0,1631,0,0,0,0,0,0,0,0,0,0,7637,111,0,2822,0,2561,3383,0,0,1781,0,49,1162,2691,0,0,1688,0,10278,0,8075,45,11794,0,0,0,0,0,1408,0,521,4054,0,318,0,1506,0,3724,0,0,0,0
"Torpedo","genus",NA,NA,"Torpedo","Torpedo","Torpedinidae",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,13,0,3306,6664,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Torpedo marmorata","species","Torpedo marmorata","Torpedo marmorata","Torpedo","Torpedo","Torpedinidae",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,0,0,322,0,0,0,0,0,112,0,0,0,0,0,0,17400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,715,1548,0,92,0,0,6378,0,0,0,0,154,0,0,0,0,0,50772,0,0,0,0,3079,18277,0,43867,0,0,0,528,0,3470,178,0,0,644,0,32,0,0,0,0
"Torquigener flavimaculosus","species","Torquigener flavimaculosus","Torquigener flavimaculosus","Torquigener","Torquigener","Tetraodontidae",0,0,0,0,62,0,0,0,21,484,0,0,59,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Trachinotus ovatus","species","Trachinotus ovatus","Trachinotus ovatus","Trachinotus","Trachinotus","Carangidae",42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,19,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Trachinus","genus",NA,NA,"Trachinus","Trachinus","Trachinidae",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Trachinus araneus","species","Trachinus araneus","Trachinus araneus","Trachinus","Trachinus","Trachinidae",0,0,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Trachinus draco","species","Trachinus draco","Trachinus draco","Trachinus","Trachinus","Trachinidae",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22261,0,0,0,0,231,112,1148,0,0,0,287,0,0,0,0,0,0,171,0,16,0,242,0,0
"Trachinus radiatus","species","Trachinus radiatus","Trachinus radiatus","Trachinus","Trachinus","Trachinidae",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,3,0,0,0,328,0,0,0,0,0,0,0,0,0,0,0,403,0,0,0,0,0,0,0,0,0,0,0,0,0
"Trachurus","genus",NA,NA,"Trachurus","Trachurus","Carangidae",0,0,1538,0,0,0,0,0,0,0,0,0,0,0,0,107,0,0,5030,1358,732,4684,6910,4232,4573,1067,3723,0,7861,2523,1615,2303,1184,1542,0,734,0,1711,26,1013,1256,669,0,0,0,0,0,0,47,0,0,0,0,0,0,0,2002,17535,0,71,81,21,1394,0,0,631,0,691,2586,975,1034,0,552,0,0,0,0,962,0,913,0,19081,2323,14487,6918,522,1994,0,580,0,2825,5853,1724,3603,72387,0,0,31283,6080,0,0,15034,23822,94,0,0,18386,0,0,0,0,0,2845,113,431,1553,0,3070,0,0,7449,1428,0,0,0,614,0,26952,0,399,2313,7589,18208,3681
"Trichiurus","genus",NA,NA,"Trichiurus","Trichiurus","Trichiuridae",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Trichiurus lepturus","species","Trichiurus lepturus","Trichiurus lepturus","Trichiurus","Trichiurus","Trichiuridae",14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Triglidae","family",NA,NA,NA,NA,"Triglidae",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,0,0,0,0,0,0,66,36,252,0,0,0,58,178,0,0,0,0,0,0,0,0,0,0,0,0,0,10232,0,0,0,0,0,41471,349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1410,0,0,0,0,8437,0,0,0,16929,1739,0,0,0,0,0,0,0,0,0,0,151,0,0,0,0,0,0,1338,0,0,0,0,243,0,31,0,0,0,0,0,0
"Tripterygion","genus",NA,NA,"Tripterygion","Tripterygion","Tripterygiidae",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,209,0,0,328,0,0,0,73,1799,0,0,0,0,0,0,42,0,2603,433,526,338,0,65,198,0,4926,1353,0,0,0,0,115,0,0,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,877,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,52,58,32875,0,0,290,0,0
"Tripterygion delaisi","species","Tripterygion delaisi","Tripterygion delaisi","Tripterygion","Tripterygion","Tripterygiidae",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,0,0,0,0,0,45,106,56,0,0,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,4382,7530,0,0,5401,0,0,1661,80492,0,0,3187,0,0,0,0,0,185,0,14,0,0,0,0,0,0,0,0,0,1347,359,0,0,0,10687,0,0,0,0,2952,416,0,10143,0,0,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,312,0,0,0,0,0,0,0,0,0,0,10097,0,1064,8209,0,0,695,0,10141,0,0,1045,33471,554,2155,1946,0,12651,0,0
"Tripterygion melanurum","species","Tripterygion melanurum","Tripterygion melanurus","Tripterygion","Tripterygion","Tripterygiidae",0,0,0,0,0,0,0,0,0,0,0,0,196,92,0,97,0,0,0,0,0,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,185,0,167,0,0,0,2973,1274,0,0,0,0,235,0,0,0,377,1709,0,0,0,0,0,96,51,186,0,0,0,0,0,0,0,3437,332,1482,1639,10808,0,0,6115,0,0,0,0,0,255,0,0,0,1222,559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7490,0,0,0,0,0,0,0,0,0,0,0,0,358,0,0,0,0,0,6,36,0,0,1740,0,0,0,331,0,0
"Tripterygion tripteronotum","species","Tripterygion tripteronotum","Tripterygion tripteronotum","Tripterygion","Tripterygion","Tripterygiidae",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,1757,0,0,0,0,0,0,0,4668,0,1138,50746,865,0,0,40928,103283,0,0,0,0,0,81,542,30,58328,151161,5883,1705,2426,3300,0,0,5643,40011,5892,0,4816,100,2143,750,0,10904,321,2085,659,0,0,2255,570,0,0,0,0,0,0,226,0,0,0,0,0,1047,0,0,45353,0,0,0,0,136,0,6,1391,0,0,0,0,0,265,102,0,143,256,15133,0,0,0,0,3184,0,1689
"Trisopterus","genus",NA,NA,"Trisopterus","Trisopterus","Gadidae",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Umbrina cirrosa","species","Umbrina cirrosa","Umbrina cirrosa","Umbrina","Umbrina","Sciaenidae",0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Upeneus","genus",NA,NA,"Upeneus","Upeneus","Mullidae",0,374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Upeneus moluccensis","species","Upeneus moluccensis","Upeneus moluccensis","Upeneus","Upeneus","Mullidae",4402,2746,1085,0,1330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Upeneus pori","species","Upeneus pori","Upeneus pori","Upeneus","Upeneus","Mullidae",74,47,0,0,0,11,0,179,0,0,0,0,0,0,0,0,0,0,0,69,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Uranoscopus","genus",NA,NA,"Uranoscopus","Uranoscopus","Uranoscopidae",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,547,0,0,0,0,0,0,0,0,0,0,0,0,0
